contributors_enabled,created_at,default_profile,default_profile_image,description,entities,favourites_count,followers_count,friends_count,geo_enabled,id_str,name,notifications,profile_background_color,profile_link_color,profile_location,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,protected,screen_name,statuses_count,url,verified,username,isaPerson
FALSE,09/10/2010 3:57,FALSE,FALSE,Salemba Raya 2013 Bukit Duri 2016,,247,405,390,FALSE,2.00E+08,Salsabiila Maryam,FALSE,E034A9,DB64BF,,0,666BCC,17DDEB,TRUE,FALSE,salcys,3740,,FALSE,FALSE,person
FALSE,21/10/2009 04:18,TRUE,FALSE,Ketua Majelis Syura PK Sejahtera | Chairman of Syura Council | Prosperous and Justice Party,,9,264008,120,TRUE,83998798,Salim Segaf al Jufri,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,salimsegaf,2664,https://t.co/wkOs0n7aSZ,FALSE,FALSE,person
FALSE,23/03/2011 10:13,FALSE,FALSE,,,37581,376,70,TRUE,"2,71E+08",å…¬ä¸»,FALSE,FAFAFA,E36B6B,,FFFFFF,DDA6E6,634047,TRUE,TRUE,secondtracks,32735,https://t.co/hOMG5y9KOm,FALSE,FALSE,person
FALSE,06/03/2011 3:28,FALSE,FALSE,73'13 8'16,,220,634,439,TRUE,"2,62E+08",Salmaa Ramadhani,FALSE,FFFFFF,EBCA0E,,FFFFFF,FFFFFF,721696,TRUE,FALSE,salmaaramadhani,31987,,FALSE,FALSE,person
FALSE,31/05/2010 09:48,FALSE,FALSE,#NAME?,,110,983,413,TRUE,"1,5E+08",Salma fifeeh,FALSE,16D1DE,F58EA8,,FFFFFF,0FD9D9,FA1BFA,TRUE,FALSE,salmafifeeh,13431,https://t.co/ClWq4T3pgE,FALSE,FALSE,person
FALSE,15/06/2009 18:33,FALSE,FALSE,What more do you need to know?,,0,43,32,FALSE,47405706,Seifer Almasy,FALSE,1A1B1F,2FC2EF,,181A1E,252429,666666,TRUE,FALSE,SAlmasy,106,,FALSE,FALSE,person
FALSE,28/10/2016 23:10,TRUE,FALSE,â€œSerta Muliaâ€ out now,,1768,82593,555,TRUE,"7,92E+17",Sal Priadi,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,salpriadi_,3266,https://t.co/Rrdi6cIBrk,TRUE,TRUE,person
FALSE,11/08/2010 9:05,FALSE,FALSE,being sleepy is part of my personality.,,3175,1588,466,TRUE,"1,77E+08",Bia,FALSE,F02D85,F21D72,,FFFFFF,291C0D,53AB8D,TRUE,FALSE,salsabilabia,69079,,FALSE,FALSE,person
FALSE,18/04/2013 12:07,FALSE,FALSE,,,417,80,335,TRUE,"1,36E+09",ikepuspaa,FALSE,94D487,88253,,0,DDEEF6,333333,TRUE,TRUE,ikepuspaa,9532,,FALSE,FALSE,person
FALSE,25/05/2012 13:11,TRUE,FALSE,,,50,137,132,TRUE,"5,9E+08",Abil,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,SalsabilAdhim,1910,,FALSE,FALSE,person
FALSE,09/04/2011 4:08,TRUE,FALSE,ðŸ±ðŸ±ðŸ±ðŸ±,,150,105,131,FALSE,"2,79E+08",Salsa,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,salsabiladnann,308,,FALSE,FALSE,person
FALSE,19/06/2019 10:31,TRUE,FALSE,,,3504,130,153,FALSE,"1,14E+18",sasa.,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,salsabilagasti,869,,FALSE,FALSE,person
FALSE,23/08/2013 15:05,FALSE,FALSE,Be u.,,1018,583,236,FALSE,"1,69E+09",Tiramiss.u,FALSE,0,F5ABB5,,0,0,0,FALSE,FALSE,nahlasan_,16372,,FALSE,FALSE,person
FALSE,15/12/2009 00:32,FALSE,FALSE,,,178,1018,632,TRUE,96875872,Salsabila Masitah Hakim,FALSE,95F0D5,9E1B33,,FFFFFF,95E8EC,1DF0F0,TRUE,FALSE,Salsabilamsth,53324,,FALSE,FALSE,person
FALSE,23/09/2020 02:42,TRUE,FALSE,,,0,0,0,FALSE,"1,31E+18",J,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,TRUE,jejeaann,0,,FALSE,FALSE,person
FALSE,29/07/2010 10:22,FALSE,FALSE,an Aries & an ENFJ,,0,627,371,TRUE,"1,72E+08",salðŸ¦‹,FALSE,EDECE9,88253,,D3D2CF,E3E2DE,634047,TRUE,FALSE,salsabilautamii,16486,https://t.co/FCM6uOJPKd,FALSE,FALSE,person
FALSE,21/12/2011 13:24,FALSE,FALSE,,,10,385,234,TRUE,"4,43E+08",Salsancek,FALSE,8B542B,9D582E,,FFFFFF,FFFFFF,333333,TRUE,FALSE,salsavonny,2403,,FALSE,FALSE,person
FALSE,28/09/2009 10:14,FALSE,FALSE,| IG : salshabillaadr & sasaadr // 2nd twitter : @babysashhh / Contact : teamsalsha@madeent.asia,,1641,1072813,1060,TRUE,77977718,salshabilla adrianiâœ¨ðŸŒ™,FALSE,FF6699,B40B43,,FFFFFF,E5507E,362720,TRUE,FALSE,salshaabilaa,38521,https://t.co/P5SzEenyXu,FALSE,FALSE,person
FALSE,22/07/2011 13:39,FALSE,FALSE,part time protagonist full time antagonist,,705,451,368,TRUE,"3,4E+08",speck of dust,FALSE,131516,470099,,FFFFFF,EFEFEF,333333,TRUE,FALSE,anlsyaf,29232,https://t.co/6eZNwHdoi2,FALSE,FALSE,person
FALSE,01/09/2013 16:08,FALSE,FALSE,Jakarta/ 01 Januari 2006 #ADC #PB #PDTO #TVM #PNS #TBNH #CHSI #Centini Prod.: @sinemart_ph - CP: @ItaManagement_,,239,5668,49,TRUE,"1,72E+09",Pipit #Centini,FALSE,0,0,,0,E6F6F9,333333,TRUE,FALSE,SalwaAzis,669,https://t.co/2L9imjYb4V,FALSE,FALSE,person
FALSE,09/07/2009 4:26,FALSE,FALSE,Actor - TV Personality |â™¥Life | My Book: Samuel Samantha & Me | Be Humble Kind & Beleive in Yourself | schedule.sambrodie@gmail.com |,,87,30549,763,TRUE,55141312,SAM BRODIE,FALSE,9AE4E8,0084B4,,BDDCAD,DDFFCC,333333,TRUE,FALSE,Sam_Brodie,9155,https://t.co/6OiZh84LQS,FALSE,FALSE,person
FALSE,16/05/2010 03:58,FALSE,FALSE,Official Twitter account of Samuel Zylgwyn,,41,198280,316,FALSE,"1,44E+08",Samuel Zylgwyn,FALSE,1A1B1F,2FC2EF,,181A1E,252429,666666,TRUE,FALSE,sam_zylgwyn,16759,,FALSE,FALSE,person
FALSE,16/02/2011 14:30,FALSE,FALSE,cita-citaku ingin jadi kaya raya,,580,451,370,TRUE,"2,53E+08",nadyy,FALSE,E06EE0,88DCEB,,FFFFFF,DDEEF6,333333,FALSE,TRUE,nudisyifani,9540,,FALSE,FALSE,person
FALSE,17/07/2011 14:41,FALSE,FALSE,easing away,,926,277,219,FALSE,"3,37E+08",amal,FALSE,FFFFFF,3C6E71,,0,0E0E0E,4A66C1,TRUE,FALSE,samalander_,23983,https://t.co/J5Uxk0RfuH,FALSE,FALSE,person
FALSE,13/03/2010 06:11,FALSE,FALSE,#TCS.,,37,528,629,FALSE,"1,23E+08",Sammy,FALSE,642D8B,FF0000,,FFFFFF,7AC3EE,3D1957,TRUE,FALSE,samiraraa,25582,,FALSE,FALSE,person
FALSE,21/12/2011 10:45,TRUE,FALSE,Singer song writer Dog Lover Ini account asli saya yg asli..for CP widi 081316291189,,310,371004,61,TRUE,"4,43E+08",sammy simorangkir,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,sammy0809SmrgkR,9934,,FALSE,FALSE,person
FALSE,26/12/2009 13:12,FALSE,FALSE,a simple woman // ig : @samirahrisky //,,10,962,228,TRUE,99499373,Samirah Risky,FALSE,AC764B,E8A45F,,97C25F,C0C761,F5D07A,TRUE,FALSE,samsamiun,41434,,FALSE,FALSE,person
FALSE,07/08/2010 7:13,FALSE,FALSE,,,1,238,154,TRUE,"1,76E+08",Samnta z.s,FALSE,0099B9,0,,FFFFFF,FFFFFF,3C3940,TRUE,FALSE,samtazen,24709,,FALSE,FALSE,person
FALSE,09/01/2020 5:25,TRUE,FALSE,Tolonggggg,,356,103,148,FALSE,"1,22E+18",py,FALSE,F5F8FA,1DA1F2,"Bekasi, Jawa Barat",C0DEED,DDEEF6,333333,TRUE,FALSE,samudro_bintang,359,,FALSE,FALSE,person
FALSE,17/04/2012 13:12,FALSE,FALSE,You should enjoy the little detours. To the fullest. Because that's where you'll find the things more important than what you want. - Ging Freecss,,5,153,218,TRUE,"5,56E+08",Samuel a.,FALSE,0,FF0000,,0,DDEEF6,333333,TRUE,FALSE,samuelandrom,6696,,FALSE,FALSE,person
FALSE,09/02/2011 6:03,FALSE,FALSE,This is Samuel Rizal (Sammy). Oxygen Entertainment Artist. Bussines Contact: Gideon +62818831621,,0,144128,221,FALSE,"2,5E+08",Samuel Rizal Arifin,FALSE,131516,9999,,EEEEEE,EFEFEF,333333,TRUE,FALSE,SamuelRizalA,297,,FALSE,FALSE,person
FALSE,14/09/2011 10:41,FALSE,FALSE,Semangat!,,632,274,241,FALSE,"3,73E+08",Samuel Samosir,FALSE,FF0000,1B95E0,,FFFFFF,D6C285,757575,TRUE,TRUE,samuelsamosir27,668,https://t.co/JAOHkSRXIC,FALSE,FALSE,person
FALSE,15/12/2009 01:30,FALSE,FALSE,Sick in the head. 13:37,,140,549,709,TRUE,96885169,Sandar Klinton P.,FALSE,9E9E9E,696969,,FFFFFF,EFEFEF,333333,TRUE,FALSE,SandarKlinton,42188,https://t.co/Y586OLaVTR,FALSE,FALSE,person
FALSE,14/04/2012 08:02,FALSE,FALSE,jangan kaget yaa ðŸ’ž,,474,197,156,TRUE,"5,53E+08",isnaninuninu,FALSE,642D8B,91D2FA,,FFFFFF,DDEEF6,333333,TRUE,TRUE,IsnaeniHanifah,12555,,FALSE,FALSE,person
FALSE,07/06/2009 3:53,FALSE,FALSE,Actress Model TV Host and Business Woman from Indonesia âœ¨ Disney Freak âœ¨ Contact Manager : @kartikadewi20 sandradewicontact@gmail.com,,6,6568274,449,TRUE,45278605,Sandra Dewi,FALSE,642D8B,0,,FFFFFF,B53A7C,0,TRUE,FALSE,SandraDewi88,37815,https://t.co/ptIlT7oalc,FALSE,FALSE,person
FALSE,24/08/2009 04:31,FALSE,FALSE,Personal Account â€¢ Thread: https://t.co/4XQndVxQtX â€¢ Podcast: https://t.co/MYYGcC9PBR â€¢ https://t.co/hEs6wJ9Y1x â€¢ Vaccinated twice since March 2021 ðŸ˜³,,5114,13212,503,TRUE,68327110,Dita Juwita,FALSE,B2DFDA,F58EA8,,FFFFFF,FFFFFF,333333,TRUE,FALSE,sangjuwita,63062,,FALSE,FALSE,person
FALSE,20/03/2017 08:36,TRUE,TRUE,,,12,2,39,FALSE,"8,44E+17",Marvin,FALSE,F5F8FA,1DA1F2,Jakarta Capital Region,C0DEED,DDEEF6,333333,TRUE,FALSE,santosomarvin98,3,,FALSE,FALSE,person
FALSE,06/02/2010 4:28,TRUE,FALSE,@@@@@@@@@@,,2,22,36,FALSE,"1,12E+08",sandi bhirama,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,sanz2cools,116,,FALSE,FALSE,person
FALSE,22/04/2019 07:23,TRUE,FALSE,,,13,10,123,FALSE,"1,12E+18",Guss,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,TRUE,_Gus_s_,0,,FALSE,FALSE,person
FALSE,24/03/2012 03:23,FALSE,FALSE,,,19,156,163,FALSE,"5,35E+08",Sarah Yarismal,FALSE,C0DEED,ABB8C2,,FFFFFF,DDEEF6,333333,TRUE,FALSE,saraahym,281,,FALSE,FALSE,person
FALSE,19/05/2010 05:06,FALSE,FALSE,i was once allergic to chocolate and you but cadbury and you too,,822,1269,737,TRUE,"1,46E+08",sera,FALSE,FF6699,B40B43,,FFFFFF,E5507E,362720,TRUE,FALSE,saraannisa,41592,,FALSE,FALSE,person
FALSE,20/03/2007 22:33,FALSE,FALSE,Artist animal lover individual.,,14,25545,55,FALSE,1680351,Sarah,FALSE,352726,D02B55,,829D5E,99CC33,3E4415,TRUE,FALSE,sarah,2097,https://t.co/t9EcxNlW4n,FALSE,FALSE,person
FALSE,17/10/2009 09:12,FALSE,FALSE,clueless.,,402,305,145,FALSE,83094495,Sarah Aurelia,FALSE,EDECE9,0,,FFFFFF,E3E2DE,DB1F45,TRUE,FALSE,sarahaurely,21176,https://t.co/7kprn8BGMf,FALSE,FALSE,person
FALSE,14/10/2011 09:12,FALSE,FALSE,I'm not as good as you say but i'm not as bad as you think. [Ali bin Abi Thalib],,1150,583,250,TRUE,"3,91E+08",Nov,FALSE,3076F0,305ED1,,0,501,"5,41E+09",TRUE,TRUE,NoviNurrochmah_,14524,,FALSE,FALSE,person
FALSE,10/06/2018 14:55,FALSE,FALSE,i am freeze,,371,71,164,TRUE,"1,01E+18",Saka,FALSE,0,1B95E0,,0,0,0,FALSE,TRUE,sakavatar,1382,https://t.co/7rbuvqp4Ii,FALSE,FALSE,person
FALSE,27/08/2011 08:50,FALSE,FALSE,mosa 17 | fk usk '13,,149,370,214,TRUE,"3,63E+08",Sarah Fadlaini,FALSE,40BDB7,21A3A3,,0,DDEEF6,333333,TRUE,FALSE,sarahfdln,2387,,FALSE,FALSE,person
FALSE,02/10/2017 13:42,TRUE,FALSE,life appreciator,,518,47,93,TRUE,"9,15E+17",yay,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,TRUE,tmrnp21,1032,,FALSE,FALSE,person
FALSE,17/01/2013 09:55,FALSE,FALSE,58 vhs jakarta.,,7,167,0,TRUE,"1,1E+09",Sarah Nur Afifah,FALSE,B2DFDA,93A644,,EEEEEE,FFFFFF,333333,TRUE,FALSE,Sarahnura_,3336,,FALSE,FALSE,person
FALSE,09/07/2010 13:27,FALSE,FALSE,,,421,967,519,FALSE,"1,65E+08",ì‚¬ë¼ | Sarah,FALSE,0,223355,,0,DDEEF6,333333,TRUE,FALSE,sarahsitorus21,29136,,FALSE,FALSE,person
FALSE,28/06/2017 15:42,TRUE,FALSE,keluh kesah ku. 2nd acc yg jadi real acc. gosah follow just me mungkin hrsnya akun ini engga ada?,,10,0,0,FALSE,"8,8E+17",aku capek hidup,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,TRUE,rosafitriani,260,,FALSE,FALSE,person
FALSE,10/05/2012 12:47,TRUE,FALSE,A twitter user,,3092,66,151,FALSE,"5,76E+08",Kicut,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,saravedian223,604,,FALSE,FALSE,person
FALSE,10/05/2009 12:52,FALSE,FALSE,ðŸŽ¬ðŸŽ¤âœ– Psychic // Light trance Medium âœ–ï¸DiaryMisteriSara Youtube,,3462,196556,1022,TRUE,39041598,Saraâ˜…Wijayanto,FALSE,EF65A1,DD2E44,,525252,0,A15067,TRUE,FALSE,SaraWijayanto,38943,https://t.co/KD67dAPZqL,TRUE,TRUE,person
FALSE,07/10/2009 2:38,TRUE,FALSE,Nyetrika sambil nonton sports channel makan bubur tidak diaduk. Kali aja mau baca kumpulan curah pikir saya: #TengahHariTengahBulan,,4079,1135,446,TRUE,80471956,Sari Tjakrawiralaksana,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,sari_tjakra,13029,https://t.co/GgtLcLeKHB,FALSE,FALSE,person
FALSE,29/11/2016 15:32,TRUE,FALSE,HMTA Yogyakarta MALUT Indonesia Teknik Pertambangan,,12,4,101,FALSE,"8,04E+17",Sarman,FALSE,F5F8FA,1DA1F2,"Kota Yogyakarta, Yogyakarta",C0DEED,DDEEF6,333333,TRUE,FALSE,Sarman150793,5,,FALSE,FALSE,person
FALSE,25/02/2010 01:38,FALSE,FALSE,Orang yang ingin banyak sahabat,,0,27,138,FALSE,"1,17E+08",Sarmilih Majid,FALSE,0099B9,0099B9,,5ED4DC,95E8EC,3C3940,TRUE,FALSE,sarmilihlabs,77,http://t.co/QFjkYS79sH,FALSE,FALSE,person
FALSE,18/06/2013 16:21,FALSE,FALSE,Just let the flow leads your way,,22,89,182,TRUE,"1,53E+09",nurmala sari,FALSE,FFFFFF,9266CC,,FFFFFF,CD8B1B,4E403F,TRUE,FALSE,sarry_nurmala,600,,FALSE,FALSE,person
FALSE,29/07/2009 02:39,FALSE,FALSE,domesticated nonsmokerchocoholic,,177,2461572,128,FALSE,61091504,sarah sechan,FALSE,642D8B,FF0000,,65B0DA,7AC3EE,3D1957,TRUE,FALSE,sarseh,22395,,FALSE,FALSE,person
FALSE,15/08/2017 18:53,FALSE,FALSE,Believe your self justdoit... Electrical Engineering ||Tour Operator ||Manchester united fans ||Real Madrid #safaris2020 Aâ¤ï¸,,5847,146,747,FALSE,"8,98E+17",obedy sarun,FALSE,0,1B95E0,,0,0,0,FALSE,FALSE,SarunObedy,2598,https://t.co/nTTlw9HHHx,FALSE,FALSE,person
FALSE,27/11/2009 07:50,TRUE,FALSE,Singer member of warna #kekayaan yg tak ternilai adalah banyak teman (sahabat),,13,3364,323,FALSE,92925573,sarwana thamrin,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,sarwanathamrin,6404,,FALSE,FALSE,person
FALSE,22/05/2009 02:29,FALSE,FALSE,people mispell my name a lot i no longer correct them,,1865,569,261,FALSE,41732755,sashi,FALSE,C6E2EE,1F98C7,,C6E2EE,DAECF4,663B12,TRUE,FALSE,sashikirana,6264,https://t.co/xiNexd90zN,FALSE,FALSE,person
FALSE,10/06/2009 9:16,FALSE,FALSE,i tweet lyrics and retweet a lot,,2071,1132,686,TRUE,46073257,saskia,FALSE,C7ABAB,174952,,FFFFFF,FFFAFF,33333D,FALSE,FALSE,saskirsalina,107193,https://t.co/MHOJithPdq,FALSE,FALSE,person
FALSE,16/03/2011 04:12,TRUE,FALSE,Suami & bapak yg beruntung. Senang bermain peran. Hobi mobil antik. Mau surfing terus sampai tua..,,29,45192,126,FALSE,"2,67E+08",Dwi Sasono,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,sasonodwi,2043,,FALSE,FALSE,person
FALSE,11/05/2013 5:29,FALSE,FALSE,,,393,205,201,FALSE,"1,42E+09",wennys,FALSE,DBE9ED,505361,,FFFFFF,DDEEF6,333333,TRUE,TRUE,wenns_,12130,,FALSE,FALSE,person
FALSE,27/12/2016 08:39,TRUE,FALSE,,,510,0,0,FALSE,"8,14E+17",UnableToCan,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,TRUE,unabletocann,468,,FALSE,FALSE,person
FALSE,02/09/2019 8:06,TRUE,FALSE,Tiger RangerðŸ… | yg lama ke blok,,1539,35,111,FALSE,"1,17E+18",syarrripehhh,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,sasyabilqis,1910,,FALSE,FALSE,person
FALSE,30/01/2010 09:27,FALSE,FALSE,,,329,648,367,TRUE,"1,1E+08",Satria Kasmali,FALSE,FFFFFF,D40000,,D40000,1C2B8C,4BA9DB,TRUE,FALSE,Satriakasmali,17102,,FALSE,FALSE,person
FALSE,14/09/2009 04:51,FALSE,FALSE,ðŸ˜Ž x ðŸ¦,,355,478,583,TRUE,74075753,Kangmas,FALSE,0,38543,,FFFFFF,F6F6F6,333333,TRUE,FALSE,satriodwi,7244,,FALSE,FALSE,person
FALSE,10/08/2010 4:44,TRUE,FALSE,Aswojo,,0,14,8,FALSE,"1,77E+08",Satriyo Rahadhani,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,Satriyo98,4,http://t.co/Lssg3eca0y,FALSE,FALSE,person
FALSE,14/07/2016 18:11,TRUE,FALSE,Santai,,3646,36,110,TRUE,"7,54E+17",man,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,TRUE,shafiraau,8003,,FALSE,FALSE,person
FALSE,01/11/2009 5:37,FALSE,FALSE,blessed 20,,57,316,231,TRUE,86667608,tiara.,FALSE,3A222A,9E6268,,FFFFFF,FFFFFF,A392A3,TRUE,TRUE,tiaraard,19221,https://t.co/gn1UGrjml3,FALSE,FALSE,person
FALSE,17/06/2020 05:48,TRUE,FALSE,@NameIsNaniâ¤ï¸ Tit for Tater #FarmerðŸ’š,,16356,1336,1307,FALSE,"1,27E+18",NaniL...ðŸ–¤,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,inTRoUErt,38072,,FALSE,FALSE,person
FALSE,23/08/2010 06:24,FALSE,FALSE,School Bus/Fire Engine,,71,239,363,FALSE,"1,82E+08",Celine Villeneuve Desgoffe-und-Taxis,FALSE,80008,37ABA5,,305DD9,E6E6DA,0A090A,TRUE,FALSE,satrya_Ivanovic,19703,,FALSE,FALSE,person
FALSE,22/10/2009 14:43,FALSE,FALSE,Aquarius ukuran galon.,,1846,1044,591,TRUE,84340830,Sandro â¤ï¸ðŸ–¤,FALSE,FFFFFF,240D0C,,0,9DB8C4,FA1105,TRUE,FALSE,satyaapermana,97459,https://t.co/sM9HEjo4g1,FALSE,FALSE,person
FALSE,30/06/2012 05:44,TRUE,FALSE,,,1,25,38,FALSE,"6,23E+08",evi savitri,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,savitri_evi,4,,FALSE,FALSE,person
FALSE,02/04/2011 16:36,FALSE,FALSE,Play Nier Replicant and don't forget to read One Piece.,,12479,168,315,TRUE,"2,76E+08",ã—ã‚“ã•ã‚“,FALSE,C0DEED,0084B4,,C0DEED,DDEEF6,333333,FALSE,FALSE,sayidabyan,1454,,FALSE,FALSE,person
FALSE,17/07/2009 03:28,FALSE,FALSE,62,,472,609,132,TRUE,57539007,Jatikum,FALSE,856985,E9967A,"Depok, Jawa Barat",FFFFFF,93989E,F0082E,TRUE,TRUE,jatikumala,65195,,FALSE,FALSE,person
FALSE,10/04/2013 17:09,FALSE,FALSE,suka-suka saya lah.. tweet apapun yang penting tetep so tweet ke kamuâ˜º,,301,207,187,TRUE,"1,34E+09",saya belom beruntung,FALSE,ED0C0C,138C08,,0,DDEEF6,333333,TRUE,FALSE,saymarvel,19573,,FALSE,FALSE,person
FALSE,04/03/2013 10:00,FALSE,FALSE,FAKULTAS HUKUM UNIVERSITAS JAMBI,,10,127,473,TRUE,"1,24E+09",Sazrul alfiqrie,FALSE,C0DEED,0084B4,,FFFFFF,DDEEF6,333333,TRUE,FALSE,sazrul17,420,http://t.co/WfMvQ4X9vM,FALSE,FALSE,person
FALSE,15/03/2012 14:57,FALSE,FALSE,Hati-Hati Cinta (New Single 2020),,79,101044,78,TRUE,"5,25E+08",Citra Scholastika,FALSE,0,E81C4F,,0,0,0,FALSE,FALSE,ScholastCitra,9058,https://t.co/pMRQygrNqQ,TRUE,TRUE,person
FALSE,04/09/2010 3:09,FALSE,FALSE,BUKAN AKUN ALTER,,1790,2158,703,TRUE,"1,87E+08",scholastika vina,FALSE,642D8B,FF0000,,FFFFFF,7AC3EE,3D1957,TRUE,FALSE,scholastichv,81345,https://t.co/sZ1QmInBug,FALSE,FALSE,person
FALSE,17/11/2017 10:24,TRUE,FALSE,founder of @hayveeid email: scott@hayvee.id https://t.co/9BIXLTnIM1,,30,20558,382,TRUE,"9,31E+17",Scott Alfaz,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,ScotchandSoba_,29220,https://t.co/cOD5Yeni04,FALSE,FALSE,person
FALSE,28/07/2008 16:33,TRUE,TRUE,,,0,7,1,FALSE,15634049,seagrass,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,seagrass,2,,FALSE,FALSE,person
FALSE,19/02/2010 17:07,TRUE,FALSE,23 okt,,1,1897,48,FALSE,"1,16E+08",Sean Hasyim,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,seanhasyim,266,https://t.co/6Z6vTTVanx,FALSE,FALSE,person
FALSE,24/04/2013 13:44,FALSE,FALSE,lost~,,83,114,156,FALSE,"1,38E+09",Sebastian,FALSE,C0DEED,0084B4,,FFFFFF,DDEEF6,333333,TRUE,FALSE,sebastianbk007,1249,,FALSE,FALSE,person
FALSE,28/12/2018 10:21,TRUE,FALSE,csui16,,223,144,443,FALSE,"1,08E+18",yoga,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,sebelum_masehi,910,,FALSE,FALSE,person
FALSE,27/08/2009 21:39,FALSE,FALSE,Translator/Interpreter. Linguist. Polyglot. He/him. Tweets contain random stuffs between linguistics and Day6 in EN ID SU EO ES and more.,,9256,639,297,TRUE,69412325,Syauqi (inactive/neaktiva),FALSE,B2DFDA,93A644,,EEEEEE,FFFFFF,333333,TRUE,TRUE,uqiahmad003,27094,,FALSE,FALSE,person
FALSE,23/06/2020 12:19,TRUE,FALSE,TLã‚ã¾ã‚Šè¿½ãˆã¦ã„ãªã„ã®ã§ãŠæ€¥ãŽã®ç”¨äº‹ã‚ã‚Œã°DMã‹æœ¬åž¢ã®æ–¹ã«é€£çµ¡ãŠé¡˜ã„ã—ã¾ã™ã€‚ æœ¬åž¢ã€@jyuto___Daito ã€‘i.ã¨ã†ãµh.é›¨ä¹ƒç®±èˆŸ,,1631,45,52,FALSE,"1,28E+18",ã ã„ã¨,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,TRUE,rosirosirosiro,1890,,FALSE,FALSE,person
FALSE,14/03/2011 07:54,FALSE,FALSE,,,98,316,348,TRUE,"2,66E+08",FiraðŸ’«,FALSE,FF6699,8706A1,,FFFFFF,E5507E,362720,TRUE,TRUE,nfiraa_,8938,,FALSE,FALSE,person
FALSE,08/09/2011 13:29,FALSE,FALSE,UX & UI Enthusiasts,,2388,562,370,TRUE,"3,7E+08",Kurnia Ramadani,FALSE,FFFFFF,ABB8C2,,0,EFEFEF,333333,FALSE,FALSE,SedikitKurus,5145,,FALSE,FALSE,person
FALSE,13/08/2010 10:25,FALSE,FALSE,This is my life and this is my choice #NavalArchitect #VR46,,84,3396,371,TRUE,"1,78E+08",Farkhan Walker,FALSE,0AF72D,F52905,,FFFFFF,F7DA93,0,TRUE,FALSE,SeeFarkhan,15414,https://t.co/bLrJAOeYwu,FALSE,FALSE,person
FALSE,30/05/2009 14:40,FALSE,FALSE,Still trying to remember and embrace the things that make me happy: old songs good soundtracks floral outfits late night writings sunlights and so on. âœ¨,,14468,2728,879,TRUE,43536300,Josefineâ˜€Yaputri,FALSE,FFF04D,DD2E44,,FFFFFF,F6FFD1,333333,TRUE,FALSE,sefiiin,94549,https://t.co/9hVEBb9KrY,FALSE,FALSE,person
FALSE,28/03/2012 23:33,FALSE,FALSE,Faith Hope and Love KOE East Nusa Tenggara IDðŸ“ UNC (Building Engineering) ðŸŽ“ Thx for following me ðŸ¤— Souvenir NTT Kayu Cendana,,53,227,1428,TRUE,"5,39E+08",Ryan Jefrianto,FALSE,EDECE9,88253,,0,0,0,TRUE,FALSE,selan_ian,704,https://t.co/yj0YiPLjbr,FALSE,FALSE,person
FALSE,08/04/2012 6:37,FALSE,FALSE,cita-cita: punya bulkstore,,501,405,249,TRUE,"5,48E+08",p,FALSE,1DD3EB,7FDBB6,,FFFFFF,DDEEF6,333333,TRUE,TRUE,ManMolit,57145,,FALSE,FALSE,person
